序號,會計編碼,日期,傳票編號,摘要,種類,借,貸,借/貸,餘額
1,6122,1080101,WF20190101004,主管發放年初獎金,1,824,
1,1266,1080101,WF20190101004,主管發放年初獎金,2,,824
1,1113,1080101,WF20190101005,入帳保管櫃零用金,1,100,
1,1284,1080101,WF20190101005,入帳保管櫃零用金,2,,100
1,6134,1080101,WF20190101006,電子零件-107-12-13無稅額,1,4,
1,1113,1080101,WF20190101006,電子零件-107-12-13無稅額,2,,4
1,1262,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,1,8571,
1,6123,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,1,429,
1,2171,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,2,,9000
1,6134,1080102,WF20190102001,發票,1,18,
1,1113,1080102,WF20190102001,發票,2,,18
1,1281,1080102,WF20190102002,員工行政業務使用-薪資扣除沖帳,1,499,
1,1266,1080102,WF20190102002,員工行政業務使用-薪資扣除沖帳,2,,499
1,6111,1080103,WF20190103001,員工行政業務使用-薪資扣除,1,475,
1,6123,1080103,WF20190103001,員工行政業務使用-薪資扣除,1,24,
1,1281,1080103,WF20190103001,員工行政業務使用-薪資扣除,2,,499
1,6116,1080103,WF20190103002,市話及網路費用,1,648,
1,6123,1080103,WF20190103002,市話及網路費用,1,32,
1,1113,1080103,WF20190103002,市話及網路費用,2,,680
1,6112,1080103,WF20190103003,1月份Office365 ,1,263,
1,6123,1080103,WF20190103003,1月份Office365,1,13,
1,1113,1080103,WF20190103003,1月份Office365,2,,276
1,6114,1080104,WF20190104001,加油,1,133,
1,6123,1080104,WF20190104001,加油,1,7,
1,1113,1080104,WF20190104001,加油,2,,140
1,6111,1080105,WF20190105001,1月份員工勞健保,1,2050,
1,1281,1080105,WF20190105001,1月份員工勞健保,2,,2050
1,2191,1080105,WF20190105002,1月份薪資-主管,1,50000,
1,2171,1080105,WF20190105002,1月份薪資-主管,1,1487,
1,1113,1080105,WF20190105002,1月份薪資-主管,2,,51487
1,6112,1080106,WF20190106001,1月-主管辦公費用,1,500,
1,1113,1080106,WF20190106001,1月-主管辦公費用,2,,500
1,6114,1080114,WF21090114001,加油,1,11,
1,6123,1080114,WF21090114001,加油,1,1,
1,1113,1080114,WF21090114001,加油,2,,12
1,1113,1080114,WF21090114002,金融資產減少,1,70886,
1,7162,1080114,WF21090114002,損失 8.93%,1,6641,
1,7243,1080114,WF21090114002,金融資產手續費,1,101,
1,6123,1080114,WF21090114002,108年將交易稅區分開,1,213,
1,1121,1080114,WF21090114002,金融資產減少,2,,77841
1,6114,1080118,WF21090118001,加油,1,132,
