序號,會計編碼,日期,傳票編號,摘要,種類,借,貸,借/貸,餘額
1,1113,1080101,WF20190101005,入帳保管櫃零用金,1,100,
2,1113,1080101,WF20190101006,電子零件-107-12-13無稅額,2,,4
3,1113,1080102,WF20190102001,發票,2,,18
4,1113,1080103,WF20190103002,市話及網路費用,2,,680
5,1113,1080103,WF20190103003,1月份Office365,2,,276
6,1113,1080104,WF20190104001,加油,2,,140
7,1113,1080105,WF20190105002,1月份薪資-主管,2,,51487
8,1113,1080106,WF20190106001,1月-主管辦公費用,2,,500
9,1113,1080120,WF20190120001,2月-主管辦公費用,2,,500
10,1113,1080127,WF20190127001,Led燈,2,,28
11,1113,1080127,WF20190127003,業主購買普通股股本,1,50000,
12,1113,1080131,WF20190131001,發票號碼已有-影本待拿，去年已有幾個月攤提,2,,1268
13,1113,1080131,WF20190131004,研發資產-1071128-快遞發放發票模式更改,2,,1525
14,1113,1080201,WF20190201004,市話及網路費用,2,,783
15,1113,1080203,WF20190203001,2月份Office365 ,2,,276
16,1113,1080205,WF20190205002,2月份薪資-主管,2,,51487
17,1113,1080207,WF20190207001,海關貨物一項,2,,1768
18,1113,1080208,WF20190208001,加油,2,,107
19,1113,1080214,WF20190214001,採購研發料件一批,2,,1338
20,1113,1080219,WF20190219001,研發資產一項,2,,346
21,1113,1080219,WF20190219002,研發零件一批,2,,62
22,1113,1080220,WF20190220001,加油,2,,122
23,1113,1080303,WF20190303001,3月份Office365 ,2,,276
24,1113,1080305,WF20190305001,迷你頭燈、螺絲工具組、維修工具組、電動磨刀器、手電筒、放大鏡,2,,462
25,1113,1080305,WF20190305002,工具袋、名片盒,2,,138
26,1113,1080305,WF20190305006,2月份薪資支出,2,,59930
27,1113,1080305,WF20190305007,半年營業租金,2,,9000
28,1113,1080310,WF20190310001,噴漆、WD潤滑劑,2,,164
29,1113,1080311,WF20190311001,組裝用零件,2,,505
30,1113,1080311,WF20190311003,金融資產減少-11%,1,7677,
31,1113,1080312,WF20190312001,加油,2,,133
32,1113,1080313,WF20190313001,研發使用物料,2,,106
33,1113,1080313,WF20190313002,研發使用文具,2,,34
34,1113,1080313,WF20190313003,研發使用文具,2,,136
35,1113,1080315,WF20190315001,研發時程迫急沒有營業需求晚領發票,2,,18
36,1113,1080315,WF20190315002,研發使用物料,2,,15
37,1113,1080315,WF20190315003,研發使用物料,2,,907
38,1113,1080318,WF20190318001,3月份網路電話,2,,674
39,1113,1080319,WF20190319001,研發使用物料,2,,45
40,1113,1080319,WF20190319002,金融資產增加 6.7%,1,38032,
41,1113,1080322,WF20190322001,加油,2,,127
42,1113,1080325,WF20190325001,研發設備,2,,250
43,1113,1080325,WF20190325002,研發簡報停車費用,2,,60
44,1113,1080402,WF20190402001,製造工具-0306,2,,690
45,1113,1080402,WF20190402001,工具,2,,50
46,1113,1080402,WF20190402002,製造耗材-0306,2,,380
47,1113,1080403,WF20190403001,加油,2,,139
48,1113,1080403,WF20190403002,4月份Office365 ,2,,276
49,1113,1080405,WF20190405001,4月份主管薪資,2,,60599
50,1113,1080415,WF20190415001,加油,2,,142
51,1113,1080416,WF20190416001,4月份網路電話費,2,,681
52,1113,1080428,WF20190428001,5月份主管辦公費用,2,,500
53,1113,1080429,WF20190429001,加油,2,,135
54,1113,1080430,WF20190430002,董事長增資,1,50000,
55,1113,1080501,WF20190501001,107年度營所稅損益調整,1,19976,
56,1113,1080502,WF20190502001,Office365 5月份,2,,276
57,1113,1080503,WF20190503001,Usb 2.0傳輸線 A公對Mimi,2,,79
58,1113,1080508,WF20190508001,銀行存摺加印,2,,100
59,1113,1080508,WF20190508002,加油,2,,132
60,1113,1080508,WF20190508003,5.6月發票,2,,18
61,1113,1080510,WF20190510001,5月份薪資,2,,55599
62,1113,1080516,WF20190516001,被偷或遺失-補辦負責人身份證,2,,200
63,1113,1080516,WF20190516002,一年份印表機碳粉匣,2,,805
64,1113,1080516,WF20190516003,一年份印表機碳粉匣,2,,100
65,1113,1080516,WF20190516004,5月份電話網路費用,2,,706
66,1113,1080517,WF20190517001,加油,2,,16
67,1113,1080518,WF20190518001,加油,2,,97
68,1113,1080523,WF20190523001,加油,2,,154
69,1113,1080524,WF20190524001,公司事務郵寄處理-掛號限時,2,,35
70,1113,1080531,WF20190531002,董事長增資,1,50000,
71,1113,1080602,WF20190602001,加油,2,,168
72,1113,1080602,WF20190602002,Office365 6月份,2,,276
73,1113,1080610,WF20190610001,育成中心保證金,2,,6000
74,1113,1080610,WF20190610002,預付6個月租金 6月-11月,2,,3000
75,1113,1080610,WF20190610003,6月份薪資支出,2,,55599
76,1113,1080611,WF20190611001,加油,2,,149
77,1113,1080611,WF20190611002,6月份電話網路費用,2,,732
78,1113,1080626,WF20190626001,6月至11月的主管辦公室租金,2,,3000
79,1113,1080627,WF20190627001,6月份短期金周轉,2,,10000
80,1113,1080627,WF20190627002,董事長增資,1,200000,
81,1113,1080628,WF20190628001,6月份短期金周轉,2,,80000
82,1113,1080630,WF20190630001,A4影印紙500入,2,,125
83,1113,1080703,WF20190702001,Office365 7月份,2,,276
84,1113,1080703,WF20190703001,預付108年13月租金支出,2,,500
85,1113,1080707,WF20190707001,加油,2,,127
86,1113,1080710,WF20190710001,郵寄公司業務資訊,2,,60
87,1113,1080710,WF20190710002,7月份薪資,2,,55623
88,1113,1080713,WF20190713001,購置辦公用品,2,,45
89,1113,1080716,WF20190716001,郵寄會計師相關資訊,2,,44
90,1113,1080716,WF20190716002,市話寬頻,2,,2765
91,1113,1080716,WF20190716004,加油,2,,141
92,1113,1080717,WF20190717001,資本額轉換增資,1,50000,
93,1113,1080717,WF20190717002,資本額轉換增資,1,40000,
94,1113,1080717,WF20190717003,資本額轉換增資,1,200000,
95,1113,1080717,WF20190717004,資本額轉換增資,1,10000,
96,1113,1080718,WF20190718001,6月份行動業務支出-7月份薪資支出,2,,24
97,1113,1080718,WF20190718002,6月份行動業務支出-7月份薪資支出已溢付11元,1,11,
98,1113,1080718,WF20190718003,申請資本額簽證公費,2,,1600
99,1113,1080723,WF20190723001,增資及變更營業地、申請變更證明文件,2,,900
100,1113,1080724,WF20190724001,送營業地變更證明郵寄,2,,36
101,1113,1080725,WF20190725001,變更資本額領回,2,,250000
102,1113,1080725,WF20190725002,加油,2,,146
103,1113,1080726,WF20190726001,送營業地變更證明郵寄,2,,28
104,1113,1080726,WF20190726002,損失1.31%,1,33751,
105,1113,1080729,WF20190729001,損失39.49%,1,6635,
106,1113,1080730,WF20190730001,市話寬頻-預計8月付7月,2,,998
107,1113,1080731,WF20190731003,變更資本額領回,2,,30000
108,1113,1080731,WF20190731004,WF20190610002-租金沖帳-重開發票,1,3000,
109,1113,1080802,WF20190802001,加油,2,,105
110,1113,1080803,WF20190803001,Office365 8月份,2,,394
111,1113,1080810,WF20190810001,7月份薪資,2,,55599
112,1113,1080821,WF20190821001,加油,2,,125
113,1113,1080827,WF20190827001,7月份行動業務支出,2,,24
114,1113,1080831,WF20190831005,調整2月份員工行動業務支出,2,,24
115,1113,1080831,WF20190831006,調整3月份員工行動業務支出,2,,24
