序號,會計編碼,日期,傳票編號,摘要,種類,借,貸,借/貸,餘額
1,1113,1080101,WF20190101005,入帳保管櫃零用金,1,100,
2,1113,1080102,WF20190102001,發票,2,,18
3,1113,1080103,WF20190103002,市話及網路費用,2,,680
4,1113,1080103,WF20190103003,1月份Office365,2,,276
5,1113,1080104,WF20190104001,加油,2,,140
6,1113,1080105,WF20190105002,1月份薪資-主管,2,,51463
7,1113,1080106,WF20190106001,1月-主管辦公費用,2,,500
8,1113,1080114,WF21090114001,加油,2,,12
9,1113,1080118,WF21090118001,加油,2,,139
10,1113,1080120,WF20190120001,2月-主管辦公費用,2,,500
11,1113,1080127,WF20190127001,Led燈,2,,28
12,1113,1080201,WF20190201004,市話及網路費用,2,,783
13,1113,1080203,WF20190203001,2月份Office365 ,2,,276
14,1113,1080207,WF20190207001,海關貨物一項,2,,1768
15,1113,1080208,WF20190208001,加油,2,,107
16,1113,1080214,WF20190214001,採購研發料件一批,2,,1338
17,1113,1080219,WF20190219001,研發資產一項,2,,346
18,1113,1080219,WF20190219002,研發零件一批,2,,62
19,1113,1080220,WF20190220001,加油,2,,122
20,1113,1080303,WF20190303001,3月份Office365 ,2,,276
21,1113,1080305,WF20190305002,工具袋、名片盒,2,,138
22,1113,1080305,WF20190305007,半年營業租金,2,,9000
23,1113,1080310,WF20190310001,噴漆、WD潤滑劑,2,,164
24,1113,1080311,WF20190311001,組裝用零件,2,,505
25,1113,1080312,WF20190312001,加油,2,,133
26,1113,1080313,WF20190313001,研發使用物料,2,,106
27,1113,1080313,WF20190313002,研發使用文具,2,,34
28,1113,1080313,WF20190313003,研發使用文具,2,,136
29,1113,1080315,WF20190315001,研發時程迫急沒有營業需求晚領發票,2,,18
30,1113,1080315,WF20190315002,研發使用物料,2,,15
31,1113,1080315,WF20190315003,研發使用物料,2,,907
32,1113,1080318,WF20190318001,3月份網路電話,2,,674
33,1113,1080319,WF20190319001,研發使用物料,2,,45
34,1113,1080322,WF20190322001,加油,2,,127
35,1113,1080325,WF20190325001,研發設備,2,,250
36,1113,1080325,WF20190325002,研發簡報停車費用,2,,60
37,1113,1080402,WF20190402001,製造工具-0306,2,,690
38,1113,1080402,WF20190402001,工具,2,,50
39,1113,1080402,WF20190402002,製造耗材-0306,2,,380
40,1113,1080403,WF20190403001,加油,2,,139
41,1113,1080403,WF20190403002,4月份Office365 ,2,,276
42,1113,1080415,WF20190415001,加油,2,,142
43,1113,1080416,WF20190416001,4月份網路電話費,2,,681
44,1113,1080428,WF20190428001,5月份主管辦公費用,2,,500
45,1113,1080429,WF20190429001,加油,2,,135
46,1113,1080502,WF20190502001,Office365 5月份,2,,276
47,1113,1080503,WF20190503001,Usb 2.0傳輸線 A公對Mimi,2,,79
48,1113,1080508,WF20190508001,銀行存摺加印,2,,100
49,1113,1080508,WF20190508002,加油,2,,132
50,1113,1080508,WF20190508003,5.6月發票,2,,18
51,1113,1080515,WF20190515001,影印機列印點數卡,2,,100
52,1113,1080515,WF20190515002,影印機列印點數卡,2,,100
53,1113,1080516,WF20190516001,被偷或遺失-補辦負責人身份證,2,,200
54,1113,1080516,WF20190516002,一年份印表機碳粉匣,2,,805
55,1113,1080516,WF20190516003,一年份印表機碳粉匣,2,,100
56,1113,1080517,WF20190517001,加油,2,,16
57,1113,1080518,WF20190518001,加油,2,,97
58,1113,1080523,WF20190523001,加油,2,,154
59,1113,1080602,WF20190602001,加油,2,,168
60,1113,1080602,WF20190602002,Office365 6月份,2,,276
61,1113,1080610,WF20190610001,育成中心保證金,2,,6000
62,1113,1080611,WF20190611001,加油,2,,149
63,1113,1080626,WF20190626001,6月至11月的主管辦公室租金,2,,3000
64,1113,1080627,WF20190627001,6月份短期金周轉,2,,10000
65,1113,1080628,WF20190628001,6月份短期金周轉,2,,80000
66,1113,1080630,WF20190630001,A4影印紙500入,2,,125
67,1113,1080703,WF20190702001,Office365 7月份,2,,276
68,1113,1080703,WF20190703001,預付108年13月租金支出,2,,500
69,1113,1080707,WF20190707001,加油,2,,127
70,1113,1080710,WF20190710001,郵寄公司業務資訊,2,,60
71,1113,1080713,WF20190713001,購置辦公用品,2,,45
72,1113,1080716,WF20190716001,郵寄會計師相關資訊,2,,44
73,1113,1080716,WF20190716002,市話寬頻,2,,2765
74,1113,1080716,WF20190716004,加油,2,,141
75,1113,1080717,WF20190717001,資本額轉換增資,1,50000,
76,1113,1080717,WF20190717002,資本額轉換增資,1,40000,
77,1113,1080717,WF20190717003,資本額轉換增資,1,200000,
78,1113,1080717,WF20190717004,資本額轉換增資,1,10000,
79,1113,1080718,WF20190718003,申請資本額簽證公費,2,,1600
80,1113,1080723,WF20190723001,增資及變更營業地、申請變更證明文件,2,,900
81,1113,1080724,WF20190724001,送營業地變更證明郵寄,2,,36
82,1113,1080725,WF20190725001,變更資本額領回,2,,250000
83,1113,1080725,WF20190725002,加油,2,,146
84,1113,1080726,WF20190726001,送營業地變更證明郵寄,2,,28
85,1113,1080730,WF20190730001,市話寬頻-預計8月付7月,2,,998
86,1113,1080731,WF20190731003,變更資本額領回,2,,30000
87,1113,1080802,WF20190802001,加油,2,,105
88,1113,1080803,WF20190803001,Office365 8月份,2,,394
89,1113,1080821,WF20190821001,加油,2,,125
90,1113,1080827,WF20190827001,7月份行動業務支出,2,,24
91,1113,1080831,WF20190831005,調整2月份員工行動業務支出,2,,24
92,1113,1080831,WF20190831006,調整3月份員工行動業務支出,2,,24
93,1113,1080831,WF20190831007,調整4月份員工行動業務支出,2,,24
94,1113,1080831,WF20190831010,調整行動費用-業務人事行政使用5月份,2,,24
95,1113,1080903,WF20190903001,Office365 8月份,2,,394
96,1113,1080904,WF20190904001,加油,2,,139
97,1113,1080914,WF20190914001,加油,2,,50
98,1113,1080916,WF20190916001,加油,2,,141
99,1113,1080924,WF20190924001,加油,2,,146
100,1113,1080930,WF20190930001,8月份市話寬頻--0830日期,2,,792
101,1113,1080930,WF20190930003,9月份市話寬頻,2,,727
102,1113,1081003,WF20191003001,Office365 9月份,2,,394
103,1113,1081014,WF20191014001,加油,2,,138
104,1113,1081023,WF20191023001,租用金融分析、戲劇及時事了解與市場初步接觸了解,2,,3015
105,1113,1081024,WF20191024001,研磨材料一批,2,,240
106,1113,1081024,WF20191024002,電視40吋以上液晶,2,,5994
107,1113,1081027,WF20191027001,無線路由器,2,,699
108,1113,1081031,WF20191031009,預收股款，不保證會計師增資，待投資人鑑資核定,1,50000,
109,1113,1081031,WF20191031010,預收股款，不保證會計師增資，待投資人鑑資核定,1,50000,
110,1113,1081031,WF20191031011,預收股款，不保證會計師增資，待投資人鑑資核定,1,50000,
111,1113,1081031,WF20191031012,預收股款，不保證會計師增資，待投資人鑑資核定,1,200000,
112,1113,1081031,WF20191031017,業主增資-蕭榮濱,1,80000,
113,1113,1081101,WF20191101001,訴願申請文本補充理由交付,2,,44
114,1113,1081101,WF20191101002,加油,2,,122
115,1113,1081106,WF20191106001,Office365商務進階-1103,2,,394
116,1113,1081106,WF20191106003,10月電話費帳單,2,,693
117,1113,1081109,WF20191109001,加油,2,,140
118,1113,1081118,WF20191118001,加油,2,,141
119,1113,1081120,WF20191120001,11月員工行動業務支出,2,,499
120,1113,1081129,WF20191129001,加油,2,,133
121,1113,1081129,WF20191129002,1080213--手續費收入,1,41,
122,1113,1081130,WF20191130001,1080412--手續費收入,1,30,
123,1113,1081130,WF20191130002,1080613--手續費收入,1,16,
124,1113,1081130,WF20191130003,1080621--利息收入,1,2,
125,1113,1081130,WF20191130004,1080813--手續費收入,1,28,
126,1113,1081130,WF20191130005,08-30-投資損益過多後的股利收入,1,2990,
127,1113,1081130,WF20191130006,09-12-減資收入有回補成功,1,3990,
128,1113,1081130,WF20191130007,換營業地-租金保證金回收,1,1500,
129,1113,1081130,WF20191130008,1081009-手續費收入,1,11,
130,1113,1081201,WF20191201001,1080722-3D列印機,2,,8710
131,1113,1081201,WF20191201002,至經濟部開會-停車費,2,,20
132,1113,1081203,WF20191203001,Office365商務進階-A合約-待取折讓單,2,,394
133,1113,1081204,WF20191204001,Office365商務進階-B合約,2,,299
134,1113,1081204,WF20191204002,11月份電話費,2,,700
135,1113,1081206,WF20191206001,加油,2,,140
136,1113,1081210,WF20191210001,董事長購買股本,1,30000,
137,1113,1081215,WF20191215001,加油,2,,140
138,1113,1081216,WF20191216001,停車,2,,20
139,1113,1081227,WF20191227001,加油,2,,125
140,1113,1081231,WF20191231011,WF20190405001-3月份薪資,2,,61544
141,1113,1081231,WF20191231013,WF20190510001-4月份薪資,2,,61756
142,1113,1081231,WF20191231015,WF20190610003-5月份薪資,2,,56756
143,1113,1081231,WF20191231017,WF20190710002-6月份薪資,2,,56756
144,1113,1081231,WF20191231019,WF20190810001-7月份薪資,2,,56756
145,1113,1081231,WF20191231021,WF20190910001-8月份薪資,2,,46142
146,1113,1081231,WF20191231023,WF20191010001-9月份薪資,2,,38056
147,1113,1081231,WF20191231025,WF20191110001-10月份薪資,2,,39001
148,1113,1081231,WF20191231027,WF20190205002-1月份薪資,2,,51487
149,1113,1081231,WF20191231050,1081231-手續費收入,1,31,
150,1113,1081231,WF20191231051,12-21--玉山銀行利息,1,5,
151,1113,1081231,WF20191231083,接收投資、研發、娛樂資訊-10-23,2,,1200
152,1113,1081231,WF20191231084,接收投資、研發、娛樂資訊,2,,1815
153,1113,1081231,WF20191231089,6月份行動業務支出-06/25,2,,24
154,1113,1081231,WF20191231095,2月份薪資支出,2,,60770
155,1113,1081231,WF20191231113,10月份業務人事行政使用,2,,30
156,1113,1081231,WF20191231128,營業租金保證金-有一個月退租因素，作為後續核定,1,1650,
157,1113,1081231,WF20191231132,11月應付薪資,2,,36799
158,1113,1081231,WF20191231145,1080207--海關貨物一項,2,,1768
159,1113,1081231,WF20191231146,1080214--採購研發料件一批,2,,1338
160,1113,1081231,WF20191231147,1080402--製造工具,2,,690
161,1113,1081231,WF20191231148,1080722-3D列印機,2,,8710
162,1113,1081231,WF20191231155,年末調整後，存款現金存入調整,1,72078,
163,1113,1081231,WF20191231159,去年12月-員工行政業務使用-薪資扣除,2,,24
164,1113,1081231,WF20191231161,去年12月-暫付款支付員工獎金,2,,24
165,1113,1081231,WF20191231162,5月份電話費-0516,2,,706
166,1113,1081231,WF20191231163,6月份電話費-0611,2,,732
167,1113,1081231,WF20191231174,金融資產-0114,1,70886,
168,1113,1081231,WF20191231175,金融資產-0311,1,7677,
169,1113,1081231,WF20191231176,金融資產-0319,1,38032,
170,1113,1081231,WF20191231177,金融資產-0515,1,26666,
171,1113,1081231,WF20191231178,金融資產-0726,1,33751,
172,1113,1081231,WF20191231179,金融資產-0729,1,6635,
173,1113,1081231,WF20191231180,金融資產購買-2019/9/10,2,,20308
174,1113,1081231,WF20191231181,金融資產-減資後銷售，略估損益為500-2019/10/3,1,53463,
175,1113,1081231,WF20191231188,108-1月份業務支出,2,,24
176,1113,1081231,WF20191231192,8月份業務人事行政使用,2,,24
,,,,,1,1079582,1093267
,,,,,1,1135982,1093267,借,42715
1,1121,1081231,WF20191231153,108年度結算未實現損益,2,,8865
2,1121,1081231,WF20191231154,108年度金融資產多年度增減資、股利發放、零股轉換庫存損益調整,1,890,
3,1121,1081231,WF20191231174,金融資產,2,,77841
4,1121,1081231,WF20191231175,金融資產-0311,2,,8641
5,1121,1081231,WF20191231176,金融資產-0319,2,,35644
