1,1113,1080101,WF20190101005,入帳保管櫃零用金,1,100,
1,1284,1080101,WF20190101005,入帳保管櫃零用金,2,,100
1,1262,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,1,8571,
1,2171,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,2,,9000
1,6123,1080101,WF20190101007,1080214轉1080101營業地預付租金-客戶要求,1,429,
1,6134,1080102,WF20190102001,發票,1,18,
1,1113,1080102,WF20190102001,發票,2,,18
1,6116,1080103,WF20190103002,電話及網路費用,1,648,
1,6123,1080103,WF20190103002,市話及網路費用,1,32,
1,1113,1080103,WF20190103002,市話及網路費用,2,,680
1,6112,1080103,WF20190103003,1月份Office365 ,1,263,
1,6123,1080103,WF20190103003,1月份Office365,1,13,
1,1113,1080103,WF20190103003,1月份Office365,2,,276
1,6114,1080104,WF20190104001,加油,1,133,
1,6123,1080104,WF20190104001,加油,1,7,
1,1113,1080104,WF20190104001,加油,2,,140
1,6111,1080105,WF20190105001,去年12月份員工勞健保,1,2050,
1,1281,1080105,WF20190105001,去年12月份員工勞健保,2,,2050
1,2191,1080105,WF20190105002,1月份薪資-主管,1,49976,
1,2171,1080105,WF20190105002,1月份薪資-主管,1,1487,
1,1113,1080105,WF20190105002,1月份薪資-主管,2,,51463
1,6112,1080106,WF20190106001,1月-主管辦公費用,1,500,
1,1113,1080106,WF20190106001,1月-主管辦公費用,2,,500
1,6114,1080114,WF21090114001,加油,1,11,
1,6123,1080114,WF21090114001,加油,1,1,
1,1113,1080114,WF21090114001,加油,2,,12
1,6114,1080118,WF21090118001,加油,1,132,
1,6123,1080118,WF21090118001,加油,1,7,
1,1113,1080118,WF21090118001,加油,2,,139
1,1262,1080120,WF20190120001,2月-主管辦公費用,1,500,
1,1113,1080120,WF20190120001,2月-主管辦公費用,2,,500
1,1240,1080127,WF20190127001,Led燈,1,27,
1,6123,1080127,WF20190127001,Led燈,1,1,
1,1113,1080127,WF20190127001,Led燈,2,,28
1,1262,1080127,WF20190127002,1月份公司營業租金-待繳新約,2,,1500
1,6112,1080127,WF20190127002,1月份公司營業租金-待繳新約,1,1500,
1,6112,1080131,WF20190131003,2月份-主管辦公租金,1,500,
1,1262,1080131,WF20190131003,2月份-主管辦公租金,2,,500
1,6112,1080201,WF20190201001,2月份公司營業租金-待繳新約,1,1500,
1,1262,1080201,WF20190201001,2月份公司營業租金-待繳新約,2,,1500
1,6116,1080201,WF20190201004,電話及網路費用,1,746,
1,6123,1080201,WF20190201004,市話及網路費用,1,37,
1,1113,1080201,WF20190201004,市話及網路費用,2,,783
1,6112,1080203,WF20190203001,2月份Office365 ,1,263,
1,6123,1080203,WF20190203001,2月份Office365 ,1,13,
1,1113,1080203,WF20190203001,2月份Office365 ,2,,276
1,1586,1080207,WF20190207001,海關貨物一項,1,1684,
1,6123,1080207,WF20190207001,海關貨物一項,1,84,
1,1113,1080207,WF20190207001,海關貨物一項,2,,1768
1,6114,1080208,WF20190208001,加油,1,102,
1,6123,1080208,WF20190208001,加油,1,5,
1,1113,1080208,WF20190208001,加油,2,,107
1,1586,1080214,WF20190214001,採購研發料件一批,1,1274,
