序號,會計編碼,日期,傳票編號,摘要,種類,借,貸,借/貸,餘額
1,1113,1070103,WF20180103001,加油,2,,98
2,1113,1070103,WF20180103002,工商憑證費,2,,420
3,1113,1070104,WF20180104001,公司設備.碎紙機,2,,799
4,1113,1070104,WF20180104002,1.2月發票,2,,18
5,1113,1070108,WF20180108001,傳輸線.充電線,2,,297
6,1113,1070109,WF20180109001,購買五金用品,2,,288
7,1113,1070109,WF20180109002,購買五金用品,2,,150
8,1113,1070114,WF20180114001,加油,2,,126
9,1113,1070119,WF20180119001,辦理負責人自然人憑證作徵信用,2,,500
10,1113,1070120,WF20180120001,加油,2,,126
11,1113,1070124,WF20180124001,文具.資料本.長尾夾,2,,156
12,1113,1070130,WF20180130001,營業用公司大小章,2,,590
13,1113,1070130,WF20180130002,護貝稅藉證明,2,,10
14,1113,1070130,WF20180130003,雙排釘書,2,,64
15,1113,1070202,WF20180202001,2月份辦公費用,2,,500
16,1113,1070202,WF20180202002,寄送創業資金申請-郵局收據,2,,56
17,1113,1070205,WF20180205001,信用徵信,2,,300
18,1113,1070207,WF20180207001,加油-至新北市開會,2,,200
19,1113,1070207,WF20180207002,名片,2,,415
20,1113,1070210,WF20180210001,加油,2,,137
21,1113,1070212,WF20180212001,置物櫃鑰匙-無營業項目-認列費用-作為未來營收,2,,40
22,1113,1070212,WF20180212002,方形紅框,2,,12
23,1113,1070212,WF20180212003,速乾打印台、wh-635修正帶,2,,178
24,1113,1070214,WF20180214001,抹布.垃圾筒.其他用品,2,,251
25,1113,1070216,WF20180216001,春節零食,2,,784
26,1113,1070216,WF20180216002,春節零食,2,,188
27,1113,1070217,WF20180217001,3轉2轉接頭(2入),2,,59
28,1113,1070222,WF20180222001,3月份辦公費用,2,,500
29,1113,1070222,WF20180222002,加油,2,,111
30,1113,1070223,WF20180223001,3--4月份發票,2,,18
31,1113,1070225,WF20180225001,停車費,2,,30
32,1113,1070226,WF20180226001,加油,2,,116
33,1113,1070226,WF20180226002,辦理旅遊採購所需證明-台胞證-拍照,2,,350
34,1113,1070227,WF20180227001,連續章-作廢,2,,100
35,1113,1070301,WF20180301001,傳真事務機耗材,2,,560
36,1113,1070301,WF20180301002,印章,2,,100
37,1113,1070305,WF20180305001,2月單位勞保費、健保費、勞退金,2,,7575
38,1113,1070307,WF20180307001,停車費,2,,20
39,1113,1070308,WF20180308001,加油,2,,124
40,1113,1070308,WF20180308002,申請銀行查詢費 ,2,,300
41,1113,1070311,WF20180311001,複寫紙,2,,96
42,1113,1070311,WF20180311002,洗相片,2,,60
43,1113,1070312,WF20180312001,扺扣業主往來,1,410000,
44,1113,1070312,WF20180312002,存入1萬,1,10000,
45,1113,1070313,WF20180313001,研發支出,2,,350
46,1113,1070314,WF20180314001,透過損益按公允價值衡量之金融資產,2,,25850
47,1113,1070314,WF20180314002,透過損益按公允價值衡量之金融資產,2,,15428
48,1113,1070314,WF20180314003,透過損益按公允價值衡量之金融資產,2,,38450
49,1113,1070314,WF20180314004,透過損益按公允價值衡量之金融資產,2,,15102
50,1113,1070314,WF20180314005,透過損益按公允價值衡量之金融資產,2,,49140
51,1113,1070315,WF20180315001,加油,2,,111
52,1113,1070315,WF20180315002,關務發票處理,2,,44
53,1113,1070315,WF20180315003,關務發票處理,2,,3
54,1113,1070315,WF20180315004,創辦人創建新業務出差使用雨具,2,,124
55,1113,1070315,WF20180315005,透過損益按公允價值衡量之金融資產,2,,10000
56,1113,1070315,WF20180315006,透過損益按公允價值衡量之金融資產,2,,15050
57,1113,1070316,WF20180316001,透過損益按公允價值衡量之金融資產,2,,25900
58,1113,1070316,WF20180316003,透過損益按公允價值衡量之金融資產,2,,13171
59,1113,1070317,WF20180317001,加油,2,,76
60,1113,1070319,WF20180319001,郵資-計劃與營運,2,,80
61,1113,1070319,WF20180319002,透過損益按公允價值衡量之金融資產,2,,25550
62,1113,1070319,WF20180319003,透過損益按公允價值衡量之金融資產,2,,32850
63,1113,1070319,WF20180319004,透過損益按公允價值衡量之金融資產,1,13191,
64,1113,1070319,WF20180319005,透過損益按公允價值衡量之金融資產,2,,39250
65,1113,1070320,WF20180320001,透過損益按公允價值衡量之金融資產,2,,15768
66,1113,1070320,WF20180320002,透過損益按公允價值衡量之金融資產,2,,19449
67,1113,1070321,WF20180321001,創業補貼息申請文件郵資,2,,44
68,1113,1070322,WF20180322001,加油,2,,148
69,1113,1070323,WF20180323001,停車費-因研發參展,2,,20
70,1113,1070324,WF20180324001,Office365 商務版,2,,299
